norm_title,description,audience_group,genres,sentiment_score,violence_flag
china salesman,A Chinese engineer travels to a war-torn African country to rebuild its telecommunications but instead finds massive corruption and explosive danger.,adult,['action'],-0.6808,1
chitty chitty bang bang,"Quirky inventor Caractacus Potts and his family travel in their magical flying car to Vulgaria, a kingdom strangely devoid of children.",child,['comedy'],-0.296,0
chloe,"Suspecting her husband of infidelity, Catherine hires sexy Chloe to test his faithfulness. Soon, the relationships between all three intensify.",adult,['thriller'],0.6808,0
chris brown welcome to my life,"Featuring interviews, concert footage and behind-the-scenes access, this documentary delivers fans an all-access look at the life of Chris Brown.",adult,['documentary'],0.0,0
christian mingle,A career woman who has everything but romance finds her values challenged when she starts dating a good man she met on a Christian matchmaking site.,child,"['comedy', 'romance']",0.9136,0
christiane amanpour sex love around the world,"A contextual, acculturated dive into how adults in six, big global cities celebrate love and accentuate sex. CNN's Christiane Amanpour reports.",adult,['documentary'],0.836,0
christmas crush,Twentysomething Georgia pines for her old boyfriend and is thrilled to have a second chance at love when she attends their high school reunion.,child,"['comedy', 'romance']",0.8442,0
christmas in the smokies,"In the Smoky Mountains, an ambitious woman works to save her family's historic berry farm as her ex, a country music star, returns to town.",child,"['drama', 'romance']",0.743,0
christmas with the kranks,When Luther Krank and his wife opt to skip Christmas – no tree and no rooftop Frosty – can they handle the fallout from their family and neighbors?,child,['comedy'],-0.5267,0
christopher robin,"Now a careworn middle-aged man, Christopher Robin goes on a familiar adventure when his old pal Winnie the Pooh brings him to the Hundred Acre Wood.",child,"['comedy', 'drama']",0.3182,0
chronicle of an escape,"Soccer goalie Claudio Tamburrini is kidnapped by the Argentine military. Several months later, he joins other prisoners in planning a daring escape.",adult,"['drama', 'thriller']",-0.0258,0
chupan chupai,"The lives of five hapless, petty criminals careen into madcap disarray when their plan to abduct a wealthy minister’s son goes horribly wrong.",teen,['comedy'],-0.8979,0
chupke chupke,"Jealous of the high regard in which his new wife holds their brother-in-law, a botany professor stages an elaborate prank that will even the score.",child,['comedy'],-0.4588,0
cirque du freak the vampires assistant,"When Darren Shan is taken to a circus that's chock-full of sideshow oddities, he meets a vampire and receives a life-changing bite on the neck.",teen,"['action', 'horror', 'sci-fi']",0.0,0
city in the sky,"This series explores the magnitude and scale of modern air travel, and the challenges faced by those responsible for its smooth functioning.",child,['documentary'],0.3818,0
city of god,"Growing up in a Rio de Janeiro slum, Rocket is able to avoid being drawn into a life of drugs and crime by having a passion for photography.",adult,['drama'],-0.25,1
city of tiny lights,"In moody London, a burned-out sleuth sinks into a world of corruption and murderous romance when he tackles a mysterious case of a missing sex worker.",adult,"['drama', 'thriller']",-0.6486,1
civilizations,"Expanding Kenneth Clark's 1969 ""Civilisation"" series for a new generation, this reboot explores the art of cultures around the world, throughout time.",teen,['documentary'],0.0,0
clarence clemons who do i think i am,This intimate documentary follows the life of legendary saxophonist Clarence Clemons and his spiritual awakening before his death in 2011.,adult,['documentary'],-0.5994,1
clash of the titans,"If he is to save the life of the beautiful Princess Andromeda, the valiant Perseus must battle a host of powerful, beastly enemies.",teen,"['action', 'sci-fi']",0.6249,0
class of 61,"As the Civil War looms, a runaway slave seeks freedom, and West Point cadets find their camaraderie shattered as they choose between North or South.",child,['drama'],-0.5267,1
class rank,"When her class rank threatens her college plans, an ambitious teen convinces a nerdy peer to run for the school board to abolish the ranking system.",adult,['comedy'],0.25,0
classic legends,This documentary series explores the glamour of Bollywood through the stories of the men and women who have illuminated its screens.,child,['documentary'],0.5267,0
cleopatra jones,"A stylin' special agent chases down drug lords and does her part to stop trafficking. Soon, she finds herself seeking revenge on a dealer.",child,['action'],-0.4404,0
click,Overworked Michael Newman stumbles on a universal remote control that gives him the power to pause or fast-forward through scenes in his life.,teen,"['comedy', 'sci-fi']",0.0,1
click for murder,Crime journalist Donal MacIntyre reveals how deadly the internet can be as he dissects the technological methods behind heinous acts.,teen,['documentary'],-0.5423,1
clive davis the soundtrack of our lives,This music-driven documentary charts Clive Davis' 50-year career as one of the world's most influential record moguls.,adult,['documentary'],0.4927,0
closed circuit,"Martin and Claudia, top-flight lawyers who happen to be former lovers, become targets when they're teamed up to defend a notorious terrorist.",adult,"['drama', 'thriller']",-0.6369,1
cloud atlas,"In this star-studded drama, six seemingly disparate stories explore the complicated links that humanity shares through the generations.",adult,"['action', 'drama']",0.296,0
clouds of sils maria,"A middle-aged actress is cast in a film adaptation of the play that made her famous 20 years earlier, but in a much less glamorous role.",adult,['drama'],0.6918,0
cloverfield,A going-away party in Manhattan is interrupted when a mysterious monster of epic proportions launches an attack on New York City.,teen,"['action', 'horror', 'sci-fi']",-0.3818,1
club friday the series 6,"Based on a Thai radio show that gives love advice to callers, this series dramatizes stories of infidelity, love triangles, sexual identity and more.",adult,"['drama', 'romance']",0.8555,0
club friday the series 7,More confessional tales of love and heartbreak play out in this next installment of the popular Thai TV series based on a real-life call-in radio show.,adult,"['drama', 'romance']",0.6908,0
club friday the series 8,"The eighth installment of this popular Thai series, based on a real-life call-in radio show, dramatizes personal stories of romance and heartbreak.",adult,"['comedy', 'romance']",0.4854,0
club friday to be continued friend enemy,"A love triangle spirals out of control, wreaking havoc on a couple's relationship and a friendship between two women.",adult,"['drama', 'romance']",0.4939,0
club friday to be continued my beautiful tomboy,"A change in sexual identity complicates young Meen's relationships, while memories of a past romance remain fresh.",adult,"['comedy', 'romance']",0.7096,0
club friday to be continued the promise,"Two young lovers vow to stay friends through thick and thin, but separation tests their bond until fate allows them to reunite.",adult,"['drama', 'romance']",0.5023,0
coach carter,Controversial basketball coach Ken Carter puts school before sports and benches his undefeated high school team for poor academic performance.,teen,['drama'],-0.5994,0
code name the cleaner,A mild-mannered janitor duped into believing he's an undercover agent stumbles into an international arms ring plot involving the CIA and the FBI.,teen,"['action', 'comedy']",-0.4215,0
coffee with d,Low TV ratings drive a well-known journalist to concoct a plan to interview a notorious underworld figure who is also a suspected terrorist.,child,['comedy'],-0.891,1
cold case files,Masterful detectives utilize forensic science and criminal psychology to re-examine long-standing cases.,teen,['documentary'],-0.5267,0
cold case files classic,"Through forensic science and criminal psychology, an elite breed of detectives reexamine long-unsolved crimes to deliver justice and the truth.",adult,['documentary'],0.3182,1
colkatay columbus,"When Christopher Columbus mysteriously appears in modern-day Kolkata, India, two struggling young men look to him for advice on achieving success.",teen,"['comedy', 'drama']",0.2263,0
