norm_title,description,audience_group,genres,sentiment_score,violence_flag
population 436,"[""A nose count taker sent to investigate wherefore Norman rockwell Spill has had the same population, 436, for more than than a one c, soon wishes he hadn ' t taken the line.""]",adult,"['horror', 'thriller']",0.1531,0
wind,"['Isolate on a wind - ravage 19th - c homestead, a frontierswoman begins to mistrust that malefic lurks in the terrifying emptiness all around her.']",adult,['horror'],-0.9468,0
ghost lab,"['After witnessing a haunting in their hospital, two doctors become hazardously obsessed with find scientific proof that ghosts subsist.']",adult,"['horror', 'thriller']",-0.7003,0
army of the dead,"['After a snake god eruption in Las Vegas, a group of mercenaries takes the ultimate gamble by embark into the quarantine zona for the bully heist ever.']",adult,"['action', 'horror']",0.6369,0
haunted,"['Veridical people sit down with friends and folk to share terrify honest stories from their past, re - created done chilling re - enactments.']",adult,"['horror', 'thriller']",0.5106,0
love death robots,"['Terrifying brute, wicked surprise and dark comedy converge in this NSFW anthology of animated report presented by Tim Henry miller and Jacques louis david Fincher.']",adult,"['action', 'horror', 'sci-fi']",-0.5719,0
mystic river,"['As pregnant women vanish in a outback Nigerien small town over decades, a dr. with child discovery herself extremely close to expose severe secrets.']",teen,"['horror', 'sci-fi']",-0.4767,0
strange house,"['When a crowing - city family moves to a remote townsfolk, two untried brothers and their young friends try to solve the menacing mystery that haunts their home.']",adult,"['horror', 'thriller']",0.4404,0
castlevania,['A lamia huntsman fights to write a besieged urban center from an army of otherworldly beasts controlled by Genus dracula himself. Inspired by the classic picture games.'],adult,"['horror', 'thriller']",0.5719,1
dead again in tombstone,"[""At the devil ' s bidding, a deceased outlaw income tax return to life bent on protect an ancient relic from a group of soldiers — and elevate all kind of perdition.""]",adult,"['action', 'horror']",-0.6808,0
strangers prey at night,['Home - invasion repugnance come to the trailer park when a kin come at a wandering home residential district to find nonentity there but a trio of masked murderers.'],adult,['horror'],-0.8519,1
things heard seen,['A young womanhood find that both her husband and their new abode harbour sinister secrets after they leave Manhattan for pocket sized - town life.'],adult,"['horror', 'thriller']",-0.6249,0
homunculus,"[""Truth and semblance fuzz when a homeless amnesiac awakens from an experimental medical function with the ability to see citizenry ' sec innermost hurt.""]",adult,"['horror', 'thriller']",0.1027,0
crimson peak,"['After marry a mysterious British aristocrat, a young inheritrix moves into his crumbling, creepy crawly transmissible home and finds information technology conceal sinister secrets.']",adult,"['horror', 'romance', 'sci-fi']",-0.5994,0
gantzo,"[""Teams of recently deceased people who ' ve live revived and given high - tech weapons must cooperate to get the better of an usa of giant in Capital of japan and Osaka.""]",adult,"['action', 'horror']",-0.7096,1
slasher,['Rampaging serial killers leave butchery in their wake as their next victim fight to stick alert in this horror anthology series.'],adult,"['horror', 'thriller']",-0.8885,1
roohi,"['Hire to snatch a bride, two bumbling pals face a wacky plight when unrivaled light for their abductee — and the other, for the spirit possessing her.']",teen,"['comedy', 'horror']",0.1779,0
what lies below,"[""Backward home at her lake house, a stripling begins to surmise that a sinister force mess about beneath the aerofoil of her mother ' mho too - utter new lover.""]",adult,"['horror', 'thriller']",-0.4939,0
insidious,"['A folk moves into a new home, where their son fall into a coma and eerie events set out to break something far more sinister is mill around in the house.']",teen,"['horror', 'thriller']",-0.8155,0
into the grizzly maze,['Estranged brothers Samuel beckett and Rowan reunite in the Alaskan natural state to face a savage grizzly bear wreak havoc on their hometown.'],adult,"['action', 'horror']",-0.8225,0
prank encounters,['Monstrous frights forgather screaming reveals on this hidden - camera prank appearance as real masses get the stars of their ain full - short winded horror movie.'],adult,"['comedy', 'horror']",-0.4767,0
stepfather,"[""A serial publication of mysterious events do a adolescent defendant that his mother ' s newfangled beau may be a unsafe serial killer known for preying on families.""]",teen,"['horror', 'thriller']",-0.8625,1
hospital,"[""In an abandoned hospital in Tainan, visitant try to communicate with their relatives ' spirits be haunt by disturbing, supernatural occurrences.""]",adult,['horror'],-0.8555,0
block island sound,"[""On an island, a fisherman ' s family face horror and dismal sojourner truth when an ominous force get down killing the wildlife and puts their ain lives in peril.""]",adult,['horror'],-0.9022,1
two sentence horror stories,['This anthology series of terror feature diverse characters present key awe in spine - chilling situations that stretch retiring daily routine.'],teen,['horror'],-0.7351,1
conjuring,"['When a category starts experiencing supernatural terrors after moving into a Rhode Island farmhouse, they seek the assist of a span of noted demonologists.']",adult,"['horror', 'thriller']",-0.2263,1
conjuring 2,"[""After her daughter unknowingly loose a malevolent feel in their sign of the zodiac in London, a woman enlist the Warrens ' help to face the evil presence.""]",adult,['horror'],-0.4019,1
no escape room,['A blithe soldering opportunity takes a dark and decidedly dangerous play when a father and girl try out an dodging room in a little town.'],teen,['horror'],0.4417,0
unsettling,"['As 16 - twelvemonth - sometime Becca adapt to her new foster home, she starts to question her reality as strange thing set out to happen all around her.']",teen,['horror'],-0.2023,0
hell fest,"['A nonparallel killer picks off a chemical group of friends, one by matchless, as they make their way done a hell - themed entertainment parking lot.']",adult,['horror'],0.0772,1
death of me,"['With no memory of the previous night, a vacation twosome uncovers a disturbing personal television that inexplicably shows one of them kill the early.']",adult,['horror'],-0.872,1
case 39,"[""A naïve social prole brings a 10 - year - honest to god fry into her home to rescue the girl from abusive parents – merely to learn that she isn ' t what she seems.""]",adult,"['horror', 'thriller']",-0.2263,0
chilling adventures of sabrina,"[""Thaumaturgy and mischief collide as half - human, one half - witch Sabrina navigate between deuce worlds: mortal teen life and her kinfolk ' s legacy, the Church of Night.""]",teen,"['horror', 'sci-fi']",-0.4215,0
rope curse 2,"['After a refining ritual unravels, a conflicted Taoist non christian priest attempts to help a lonesome young psychic whose aunty is have by a powerful demon.']",adult,['horror'],0.4588,0
incarnate,['An improper demon huntsman faces his superlative challenge when atomic number 2 steps inside the subconscious mind of a son possessed by a powerful entity.'],teen,"['horror', 'thriller']",0.8074,0
detention,['A tormented pupil uncovers enervate secrets at her distant eminent school as betrayal and a paranormal skirmish upend her life.'],adult,"['drama', 'horror']",-0.5859,0
guest,"[""Destined together by a tragic past tense, a psychic, a priest and a detective join forces to take down a powerful spirit that ' s drive by bloodthirst.""]",teen,['horror'],0.4019,1
uturn,"[""A young reporter ' s probe into a string of grisly suicides takes a serious roundabout way when she follows the clues to a damned stretch of road.""]",adult,['horror'],-0.4767,0
dont listen,"[""After a tragical turn of event at the novel place atomic number 2 ' s fixing up, Book of the prophet daniel hears a ghostly supplication for help, spurring him to seek come out a famous paranormal expert.""]",adult,['horror'],-0.0772,0
ghosts of war,"['Five, battle - worn Allied soldier guard a chateau antecedently engross by Nazis set forth experiencing unexplained and terrifying supernatural horrors.']",adult,['horror'],-0.8126,0
andhaghaaram,"['As a screen librarian, dispirited cricketer and stark psychiatrist each seek payback and release, their life overlap under eerie influences.']",teen,"['horror', 'thriller']",-0.6369,0
andhakaaram,"['As a blind librarian, blue cricketer and stark shrink each seek retribution and release, their spirit overlap under eerie influences.']",teen,"['horror', 'thriller']",-0.6369,0
